Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
58280,20,1276,10,10,644,22,9,1,12,12,12,1.0,0.0,19134,1
57203,20,1276,10,10,644,22,7,1,2,2,255,1.0,0.0,8315,0
56556,20,1276,10,10,644,22,9,1,16,16,255,1.0,0.0,6329,1
57791,18,1152,10,8,644,22,9,1,1,1,255,1.0,0.0,37654,1
56052,18,1152,10,8,644,22,9,1,10,10,255,1.0,0.0,12037,1
57969,20,1276,10,10,644,22,9,1,5,5,49,1.0,0.0,4104,1
58196,20,1276,10,10,644,22,9,1,3,5,116,1.0,0.0,10333,1
56757,18,1152,10,8,644,18,9,1,1,1,2,0.5,1.0,4152,1
57979,20,1276,10,10,644,22,9,1,2,2,30,1.0,0.0,12596,1
59322,20,1276,10,10,644,22,9,1,28,28,255,1.0,0.0,4137,1
58968,18,1152,10,8,644,22,9,1,6,6,255,1.0,0.0,6356,1
55912,20,1276,10,10,644,22,9,1,10,16,255,1.0,0.0,3938,1
58804,18,1152,10,8,644,22,9,1,1,4,255,1.0,0.0,26866,1
57697,20,1276,10,10,644,22,9,1,1,1,255,1.0,0.0,8936,1
58903,18,1152,10,8,644,18,9,1,1,1,255,0.16,0.02,4152,1
56218,18,1152,10,8,644,22,9,1,6,6,255,1.0,0.0,5918,1
56796,18,1152,10,8,644,22,9,1,6,7,63,1.0,0.0,7339,1
57180,18,1152,10,8,644,22,9,1,4,4,63,1.0,0.0,8314,0
56697,20,1276,10,10,644,22,9,1,1,1,255,1.0,0.0,7299,1
55972,18,1152,10,8,644,22,9,1,7,7,255,1.0,0.0,4084,1
57713,20,1276,10,10,644,22,9,1,2,2,171,1.0,0.0,8314,0
59304,20,1276,10,10,644,22,9,1,6,6,255,1.0,0.0,9572,1
56316,18,1152,10,8,644,22,9,1,8,15,8,1.0,0.0,10561,1
58514,18,1152,10,8,644,18,9,1,1,1,255,0.2,0.03,4152,1
56016,18,1152,10,8,644,22,9,1,19,45,255,1.0,0.0,12604,1
57761,20,1276,10,10,644,22,9,1,18,18,82,1.0,0.0,4330,1
59056,20,1276,10,10,644,22,9,1,1,7,14,1.0,0.0,6476,1
58853,20,1276,10,10,644,22,9,1,1,1,25,1.0,0.0,9207,1
57951,20,1276,10,10,644,22,9,1,8,8,43,1.0,0.0,32099,1
58628,18,1152,10,8,644,22,9,1,5,5,5,1.0,0.0,20526,1
55904,18,1152,10,8,644,22,9,1,4,4,10,1.0,0.0,12642,1
57345,20,1276,10,10,644,22,9,1,17,17,150,1.0,0.0,8064,1
57931,20,1276,10,10,644,18,9,1,1,1,1,1.0,0.0,4152,1
58748,20,1276,10,10,644,22,9,1,2,3,35,1.0,0.0,12913,1
58581,18,1152,10,8,644,22,9,1,12,12,21,1.0,0.0,17844,1
56501,18,1152,10,8,644,22,9,1,3,18,9,1.0,0.0,4841,1
59475,18,1152,10,8,644,22,9,1,1,1,169,1.0,0.0,9532,1
55835,20,1276,10,10,644,22,9,1,3,3,255,1.0,0.0,5834,1
57664,20,1276,10,10,644,22,6,1,1,3,1,1.0,0.0,16060,1
55814,18,1152,10,8,644,22,9,1,16,16,153,1.0,0.0,7384,1
55698,18,1152,10,8,644,22,9,1,1,8,77,1.0,0.0,7262,1
57157,20,1276,10,10,644,22,9,1,1,2,43,1.0,0.0,8222,1
59232,18,1152,10,8,644,56,9,1,1,1,185,0.01,0.03,38126,1
57327,18,1152,10,8,644,22,9,1,37,37,255,1.0,0.0,9768,1
55719,20,1276,10,10,644,22,9,1,26,26,255,1.0,0.0,7497,1
56903,18,1152,10,8,644,22,9,1,5,6,61,1.0,0.0,36749,1
59405,18,1152,10,8,644,22,9,1,2,2,8,1.0,0.0,4009,1
56930,20,1276,10,10,644,22,9,1,5,5,13,1.0,0.0,8314,0
57495,20,1276,10,10,644,22,9,1,4,4,104,1.0,0.0,8314,0
58493,20,1276,10,10,644,22,9,1,2,3,14,1.0,0.0,24716,1
57363,20,1276,10,10,644,22,9,1,2,23,39,1.0,0.0,15697,1
57740,18,1152,10,8,644,22,9,1,3,3,118,1.0,0.0,6627,1
59425,18,1152,10,8,644,22,9,1,18,18,69,1.0,0.0,4937,1
56040,20,1276,10,10,644,22,9,1,40,40,255,1.0,0.0,9696,1
59190,20,1276,10,10,644,22,9,1,1,1,169,1.0,0.0,8314,0
57963,20,1276,10,10,644,22,9,1,1,1,211,1.0,0.0,7332,1
56845,18,1152,10,8,644,22,9,1,1,91,7,1.0,0.0,15255,1
58788,18,1152,10,8,644,22,9,1,1,1,169,1.0,0.0,4841,1
57123,20,1276,10,10,644,22,9,1,2,2,8,1.0,0.0,12984,1
58357,18,1152,10,8,644,22,9,1,8,8,123,1.0,0.0,18555,1
57125,20,1276,10,10,644,22,9,1,3,3,80,1.0,0.0,8314,0
58617,18,1152,10,8,644,56,9,1,1,1,23,0.13,0.09,4015,1
58154,20,1276,10,10,644,22,9,1,7,7,27,1.0,0.0,11753,1
58171,20,1276,10,10,644,22,9,1,6,7,255,1.0,0.0,8314,0
57733,20,1276,10,10,644,22,9,1,15,19,15,1.0,0.0,5612,1
58604,20,1276,10,10,644,22,9,1,2,2,115,1.0,0.0,8314,0
56036,18,1152,10,8,644,22,9,1,3,3,3,1.0,0.0,6874,1
55867,20,1276,10,10,644,22,9,1,8,8,71,1.0,0.0,5745,1
59463,20,1276,10,10,644,22,9,1,1,1,1,1.0,0.0,19994,1
58192,20,1276,10,10,644,22,9,1,1,1,22,1.0,0.0,29363,1
58099,18,1152,10,8,644,22,9,1,4,4,255,1.0,0.0,10184,1
59045,18,1152,10,8,644,22,9,1,3,7,6,1.0,0.0,14328,1
59329,18,1152,10,8,644,22,9,1,18,20,255,1.0,0.0,6827,1
56897,20,1276,10,10,644,22,9,1,11,11,71,1.0,0.0,5524,1
56047,18,1152,10,8,644,22,9,1,9,9,34,1.0,0.0,6833,1
56989,18,1152,10,8,644,22,9,1,11,12,255,1.0,0.0,10044,1
58457,18,1152,10,8,644,22,9,1,6,6,255,1.0,0.0,36985,1
57734,20,1276,10,10,644,22,9,1,13,13,71,1.0,0.0,6946,1
59018,20,1276,10,10,644,22,9,1,3,4,197,1.0,0.0,12621,1
58394,20,1276,10,10,644,22,9,1,11,12,126,1.0,0.0,4675,1
59200,18,1152,10,8,644,22,6,1,1,1,148,1.0,0.0,36500,1
57846,20,1276,10,10,644,22,9,1,1,4,66,1.0,0.0,6462,1
56038,18,1152,10,8,644,22,2,1,7,7,128,1.0,0.0,16819,1
59164,18,1152,10,8,644,22,9,1,1,4,1,1.0,0.0,3971,1
56245,20,1276,10,10,644,22,9,1,1,3,41,1.0,0.0,5250,1
56600,20,1276,10,10,644,22,6,1,4,4,255,1.0,0.0,36500,1
56340,20,1276,10,10,644,22,9,1,6,7,255,1.0,0.0,8377,1
57893,20,1276,10,10,644,22,9,1,1,2,255,1.0,0.0,23209,1
55703,20,1276,10,10,644,22,9,1,1,1,49,1.0,0.0,13038,1
58214,20,1276,10,10,644,22,9,1,1,1,42,1.0,0.0,8448,1
58756,18,1152,10,8,644,22,9,1,5,5,48,1.0,0.0,7412,1
57321,18,1152,10,8,644,56,9,1,1,1,255,0.25,0.02,13070,1
57594,20,1276,10,10,644,22,9,1,1,1,84,1.0,0.0,9442,1
59240,20,1276,10,10,644,22,9,1,2,2,2,1.0,0.0,8786,1
55862,18,1152,10,8,644,22,6,1,1,14,2,1.0,0.0,11680,1
58061,20,1276,10,10,644,22,9,1,5,6,40,1.0,0.0,5360,1
59112,18,1152,10,8,644,22,9,1,1,1,255,1.0,0.0,14506,1
56237,18,1152,10,8,644,22,9,1,3,7,3,1.0,0.0,18881,1
57205,20,1276,10,10,644,22,9,1,19,19,47,1.0,0.0,19271,1
58058,20,1276,10,10,644,22,9,1,1,1,1,1.0,0.0,16978,1
56336,20,1276,10,10,644,22,9,1,2,2,2,1.0,0.0,7833,1
55925,18,1152,10,8,644,56,4,1,3,2,255,0.06,0.06,23920,1
58291,18,1152,10,8,644,22,9,1,1,1,255,1.0,0.0,36186,1
57902,18,1152,10,8,644,22,9,1,18,18,255,1.0,0.0,5379,1
56519,20,1276,10,10,644,22,9,1,21,21,158,1.0,0.0,7542,1
56940,18,1152,10,8,644,22,9,1,3,3,13,1.0,0.0,8314,0
57436,18,1152,10,8,644,22,9,1,13,14,222,1.0,0.0,5739,1
57604,18,1152,10,8,644,22,9,1,2,4,255,1.0,0.0,8314,0
56567,20,1276,10,10,644,22,9,1,10,27,255,1.0,0.0,8584,1
55747,18,1152,10,8,644,22,9,1,2,2,168,1.0,0.0,4768,1
56607,18,1152,10,8,644,22,9,1,2,14,4,1.0,0.0,11830,1
57256,18,1152,10,8,644,22,9,1,2,2,255,1.0,0.0,5627,1
57909,20,1276,10,10,644,22,9,1,1,35,42,1.0,0.0,4971,1
56008,20,1276,10,10,644,22,9,1,9,9,9,1.0,0.0,16574,1
57669,20,1276,10,10,644,22,9,1,2,2,255,1.0,0.0,8064,1
57288,20,1276,10,10,644,22,9,1,2,2,8,1.0,0.0,3938,1
57916,20,1276,10,10,644,56,9,1,1,1,1,1.0,0.0,25260,0
56863,20,1276,10,10,644,22,9,1,9,11,9,1.0,0.0,12937,1
58735,20,1276,10,10,644,22,9,1,29,29,239,1.0,0.0,33988,1
58742,18,1152,10,8,644,22,9,1,18,18,255,1.0,0.0,5369,1
56900,20,1276,10,10,644,22,9,1,7,7,52,1.0,0.0,14210,1
58386,18,1152,10,8,644,22,9,1,8,28,88,1.0,0.0,9185,1
58112,20,1276,10,10,644,22,9,1,14,14,98,1.0,0.0,12602,1
56936,18,1152,10,8,644,22,9,1,2,2,254,1.0,0.0,8314,0
56289,20,1276,10,10,644,22,9,1,1,5,193,1.0,0.0,4841,1
57129,18,1152,10,8,644,22,9,1,14,14,34,1.0,0.0,7973,1
58936,18,1152,10,8,644,56,9,1,1,1,255,0.11,0.06,22757,1
57999,20,1276,10,10,644,22,9,1,3,3,156,1.0,0.0,12884,1
58433,20,1276,10,10,644,22,9,1,1,1,90,1.0,0.0,8230,1
57066,18,1152,10,8,644,22,9,1,1,1,22,1.0,0.0,11052,1
56408,18,1152,10,8,644,22,9,1,4,4,80,1.0,0.0,8314,0
55955,18,1152,10,8,644,22,9,1,9,10,81,1.0,0.0,6622,1
58740,18,1152,10,8,644,22,9,1,1,1,22,1.0,0.0,20006,1
56035,18,1152,10,8,644,22,9,1,2,2,32,1.0,0.0,7204,1
56638,20,1276,10,10,644,22,9,1,14,14,255,1.0,0.0,7931,1
58813,20,1276,10,10,644,22,9,1,7,7,98,1.0,0.0,9142,1
58216,20,1276,10,10,644,22,9,1,3,3,132,1.0,0.0,8314,0
58389,18,1152,10,8,644,22,9,1,1,1,45,1.0,0.0,8188,1
58083,18,1152,10,8,644,56,9,1,1,1,255,0.02,0.02,8356,0
58953,18,1152,10,8,644,22,9,1,2,2,65,1.0,0.0,23476,1
57407,18,1152,10,8,644,22,9,1,1,1,1,1.0,0.0,9578,1
58614,18,1152,10,8,644,18,9,1,1,1,255,0.16,0.01,4152,1
59495,20,1276,10,10,644,56,2,1,1,1,120,0.01,0.08,9225,1
57049,18,1152,10,8,644,22,9,1,3,15,255,1.0,0.0,6763,1
56422,20,1276,10,10,644,22,9,1,25,25,134,1.0,0.0,29228,1
58510,20,1276,10,10,644,22,9,1,4,5,255,1.0,0.0,8314,0
55816,20,1276,10,10,644,22,9,1,4,4,28,1.0,0.0,12623,1
56149,20,1276,10,10,644,22,9,1,3,8,255,1.0,0.0,6471,1
59218,20,1276,10,10,644,22,9,1,1,1,67,1.0,0.0,5916,1
57261,18,1152,10,8,644,22,9,1,2,2,28,1.0,0.0,9586,1
58518,18,1152,10,8,644,22,9,1,8,8,255,1.0,0.0,5011,1
56403,20,1276,10,10,644,22,9,1,7,9,7,1.0,0.0,5015,1
58994,18,1152,10,8,644,22,9,1,32,56,116,1.0,0.0,17733,1
59114,20,1276,10,10,644,22,9,1,3,3,255,1.0,0.0,10707,1
57186,20,1276,10,10,644,22,9,1,12,21,255,1.0,0.0,13335,1
57637,20,1276,10,10,644,56,9,1,1,1,255,0.04,0.06,4148,1
57014,18,1152,10,8,644,22,9,1,1,1,255,1.0,0.0,37014,1
58937,18,1152,10,8,644,22,9,1,1,2,52,1.0,0.0,35052,1
58461,20,1276,10,10,644,22,9,1,7,7,227,1.0,0.0,4014,1
56414,18,1152,10,8,644,22,9,1,32,32,197,1.0,0.0,4858,1
59504,18,1152,10,8,644,22,9,1,18,18,88,1.0,0.0,12471,1
55936,18,1152,10,8,644,22,9,1,4,4,255,1.0,0.0,3941,1
57984,20,1276,10,10,644,22,4,1,3,4,255,1.0,0.0,8314,0
58378,20,1276,10,10,644,22,9,1,19,19,65,1.0,0.0,9457,1
58207,18,1152,10,8,644,22,9,1,11,12,255,1.0,0.0,10715,1
57820,18,1152,10,8,644,22,9,1,8,8,255,1.0,0.0,6602,1
57689,18,1152,10,8,644,22,9,1,14,14,14,1.0,0.0,12566,1
57898,18,1152,10,8,644,22,9,1,5,28,122,1.0,0.0,5215,1
57509,18,1152,10,8,644,22,9,1,4,4,63,1.0,0.0,5280,1
58404,18,1152,10,8,644,22,9,1,8,8,87,1.0,0.0,14123,1
56075,20,1276,10,10,644,22,9,1,1,1,10,1.0,0.0,15495,1
59221,20,1276,10,10,644,22,9,1,1,1,255,1.0,0.0,6193,1
57303,20,1276,10,10,644,22,6,1,1,3,255,1.0,0.0,14600,1
59188,20,1276,10,10,644,22,9,1,5,5,255,1.0,0.0,8314,0
56961,20,1276,10,10,644,22,9,1,3,3,3,1.0,0.0,5567,1
58957,20,1276,10,10,644,56,9,1,2,1,193,0.01,0.03,18127,1
59442,18,1152,10,8,644,22,6,1,4,4,43,1.0,0.0,11680,1
56124,18,1152,10,8,644,22,9,1,14,18,14,1.0,0.0,8621,1
56391,18,1152,10,8,644,22,9,1,3,7,24,1.0,0.0,7980,1
58263,20,1276,10,10,644,22,9,1,1,1,14,1.0,0.0,5864,1
58328,18,1152,10,8,644,22,9,1,1,1,171,1.0,0.0,9534,1
59001,18,1152,10,8,644,22,9,1,2,2,245,1.0,0.0,22150,1
57505,18,1152,10,8,644,22,6,1,4,4,255,1.0,0.0,27740,1
57204,20,1276,10,10,644,22,9,1,2,2,246,1.0,0.0,8314,0
57836,18,1152,10,8,644,22,9,1,10,10,10,1.0,0.0,15084,1
59409,18,1152,10,8,644,22,9,1,16,21,16,1.0,0.0,8440,1
56586,20,1276,10,10,644,22,9,1,3,4,176,1.0,0.0,4841,1
57021,18,1152,10,8,644,22,9,1,3,3,58,1.0,0.0,9928,1
58084,18,1152,10,8,644,22,9,1,5,5,255,1.0,0.0,8314,0
56916,20,1276,10,10,644,22,9,1,9,10,255,1.0,0.0,10063,1
58665,18,1152,10,8,644,22,9,1,4,4,255,1.0,0.0,6614,1
57983,20,1276,10,10,644,22,9,1,13,13,47,1.0,0.0,9284,1
55839,18,1152,10,8,644,14,9,0,261,261,255,1.0,0.0,0,0
58067,18,1152,10,8,644,14,9,0,273,273,255,1.0,0.0,0,0
59527,20,1276,10,10,644,40,9,2,497,497,255,1.0,0.0,4,1
57055,18,1152,10,8,644,40,9,2,496,496,255,1.0,0.0,4,1
59429,20,1276,10,10,644,13,9,0,1,28,4,1.0,0.0,0,0
55843,18,1152,10,8,644,13,9,0,1,52,2,1.0,0.0,0,0
58686,20,1276,10,10,644,14,9,0,1,1,4,0.25,0.5,0,0
58732,20,1276,10,10,644,13,9,0,1,9,2,1.0,0.0,0,0
59297,18,1152,10,8,644,13,9,0,1,8,2,1.0,0.0,0,0
56808,18,1152,10,8,644,13,9,0,1,1,3,1.0,0.0,0,0
57878,20,1276,10,10,644,13,9,0,1,2,1,1.0,0.0,0,0
57399,20,1276,10,10,644,13,9,0,1,6,1,1.0,0.0,0,0
58267,18,1152,10,8,644,13,9,0,1,1,3,1.0,0.0,0,0
58343,18,1152,10,8,644,13,9,0,1,13,3,1.0,0.0,0,0
56100,18,1152,10,8,644,59,9,0,2,1,255,0.44,0.01,0,1
55825,18,1152,10,8,644,13,9,0,1,17,3,1.0,0.0,0,0
58312,18,1152,10,8,644,59,9,0,9,1,255,0.06,0.01,0,1
59127,18,1152,10,8,644,13,9,0,1,28,1,1.0,0.0,0,0
57939,18,1152,10,8,644,13,9,0,1,10,3,1.0,0.0,0,0
56000,18,1152,10,8,644,13,9,0,1,9,2,1.0,0.0,0,0
57998,20,1276,10,10,644,13,9,0,1,1,4,1.0,0.0,0,0
57827,20,1276,10,10,644,59,9,0,1,1,255,0.01,0.01,0,1
58778,20,1276,10,10,644,13,9,0,1,2,2,1.0,0.0,0,0
58295,18,1152,10,8,644,13,9,0,1,40,2,1.0,0.0,0,0
56191,20,1276,10,10,644,14,9,0,11,11,255,0.05,0.08,0,0
58444,20,1276,10,10,644,13,9,0,1,4,2,1.0,0.0,0,0
56536,20,1276,10,10,644,13,9,0,1,27,1,1.0,0.0,0,0
56212,20,1276,10,10,644,13,9,0,1,21,2,1.0,0.0,0,0
58834,20,1276,10,10,644,13,9,0,1,37,1,1.0,0.0,0,0
58390,18,1152,10,8,644,13,9,0,1,1,1,1.0,0.0,0,0
58497,20,1276,10,10,644,13,9,0,1,1,86,0.02,0.06,0,0
58837,20,1276,10,10,644,59,9,0,4,1,255,0.02,0.01,0,1
58688,20,1276,10,10,644,13,9,0,1,32,2,1.0,0.0,0,0
57534,20,1276,10,10,644,13,9,0,1,1,1,1.0,0.0,0,0
58468,18,1152,10,8,644,13,9,0,1,9,2,1.0,0.0,0,0
56162,20,1276,10,10,644,13,9,0,1,30,1,1.0,0.0,0,0
57292,20,1276,10,10,644,14,9,0,2,2,2,1.0,0.0,0,0
59334,20,1276,10,10,644,14,9,0,2,2,194,1.0,0.0,0,1
55917,20,1276,10,10,644,13,9,0,1,34,1,1.0,0.0,0,0
55953,18,1152,10,8,644,13,9,0,1,36,1,1.0,0.0,0,0
56225,20,1276,10,10,644,14,9,0,2,2,48,1.0,0.0,0,1
57269,20,1276,10,10,644,13,9,0,1,39,2,1.0,0.0,0,0
56585,20,1276,10,10,644,13,9,0,1,23,1,1.0,0.0,0,0
59436,18,1152,10,8,644,13,9,0,1,34,1,1.0,0.0,0,0
56071,20,1276,10,10,644,57,9,0,1,1,1,1.0,0.0,0,0
56308,20,1276,10,10,644,14,9,0,84,84,255,1.0,0.0,0,0
57707,18,1152,10,8,644,13,9,0,1,45,2,1.0,0.0,0,0
57265,20,1276,10,10,644,13,9,0,1,44,1,1.0,0.0,0,0
56745,20,1276,10,10,644,13,9,0,1,3,3,1.0,0.0,0,0
57828,20,1276,10,10,644,14,9,0,133,133,255,0.52,0.01,0,0
59367,20,1276,10,10,644,59,9,0,2,1,255,0.02,0.01,0,1
57556,18,1152,10,8,644,59,9,0,6,1,255,0.09,0.01,0,1
58835,20,1276,10,10,644,13,9,0,1,30,1,1.0,0.0,0,0
57336,18,1152,10,8,644,13,9,0,1,13,1,1.0,0.0,0,0
56034,18,1152,10,8,644,13,9,0,1,12,1,1.0,0.0,0,0
59100,20,1276,10,10,644,13,9,0,1,1,1,1.0,0.0,0,0
56393,18,1152,10,8,644,13,9,0,2,1,255,0.15,0.01,0,1
55848,20,1276,10,10,644,13,9,0,1,26,1,1.0,0.0,0,0
56962,20,1276,10,10,644,59,9,0,1,1,4,0.25,0.5,0,1
57662,18,1152,10,8,644,13,9,0,1,20,2,1.0,0.0,0,0
56970,18,1152,10,8,644,14,9,0,1,1,253,1.0,0.0,0,1
56093,20,1276,10,10,644,13,9,0,1,9,2,1.0,0.0,0,0
56449,18,1152,10,8,644,14,9,0,1,1,77,0.01,0.94,0,1
58882,18,1152,10,8,644,14,9,0,78,78,255,1.0,0.0,0,0
56709,18,1152,10,8,644,13,9,0,1,14,1,1.0,0.0,0,0
56013,20,1276,10,10,644,13,9,0,1,41,2,1.0,0.0,0,0
57468,18,1152,10,8,644,13,9,0,1,48,1,1.0,0.0,0,0
56695,20,1276,10,10,644,13,9,0,1,17,4,1.0,0.0,0,0
57324,18,1152,10,8,644,13,9,0,1,26,4,1.0,0.0,0,0
56851,20,1276,10,10,644,14,9,0,177,177,255,1.0,0.0,0,0
57699,20,1276,10,10,644,13,9,0,1,1,1,1.0,0.0,0,0
57270,20,1276,10,10,644,14,9,0,81,81,255,1.0,0.0,0,0
58924,20,1276,10,10,644,13,9,0,1,51,4,1.0,0.0,0,0
56546,18,1152,10,8,644,13,9,0,1,36,1,1.0,0.0,0,0
58807,18,1152,10,8,644,13,9,0,1,3,4,1.0,0.0,0,0
57838,18,1152,10,8,644,14,9,0,83,83,255,1.0,0.0,0,0
59026,18,1152,10,8,644,14,9,0,11,11,255,1.0,0.0,0,0
57678,18,1152,10,8,644,13,9,0,1,1,1,1.0,0.0,0,0
57294,20,1276,10,10,644,14,9,0,112,112,255,0.44,0.02,0,0
59042,18,1152,10,8,644,13,9,0,1,41,1,1.0,0.0,0,0
57452,18,1152,10,8,644,13,9,0,1,7,1,1.0,0.0,0,0
56871,18,1152,10,8,644,14,9,0,181,181,255,1.0,0.0,0,0
56096,18,1152,10,8,644,13,9,0,1,40,3,1.0,0.0,0,0
57848,20,1276,10,10,644,13,9,0,1,11,2,1.0,0.0,0,0
59094,18,1152,10,8,644,13,9,0,1,29,2,1.0,0.0,0,0
57374,18,1152,10,8,644,13,9,0,1,51,1,1.0,0.0,0,0
56603,20,1276,10,10,644,46,9,0,7,7,132,0.05,0.02,0,1
57175,20,1276,10,10,644,14,9,0,231,231,255,1.0,0.0,0,0
56986,18,1152,10,8,644,59,9,0,29,6,255,0.03,0.01,0,1
57978,20,1276,10,10,644,13,9,0,1,26,3,1.0,0.0,0,0
58333,20,1276,10,10,644,13,9,0,1,9,2,1.0,0.0,0,0
57621,20,1276,10,10,644,59,9,0,2,1,255,0.11,0.01,0,1
57239,20,1276,10,10,644,14,9,0,187,187,222,0.58,0.03,0,0
57500,20,1276,10,10,644,13,9,0,1,8,1,1.0,0.0,0,0
59388,18,1152,10,8,644,13,9,0,1,1,2,1.0,0.0,0,0
56229,20,1276,10,10,644,13,9,0,1,51,1,1.0,0.0,0,0
58329,18,1152,10,8,644,14,9,0,2,2,5,0.8,0.4,0,0
57113,18,1152,10,8,644,13,9,0,1,44,1,1.0,0.0,0,0
58726,18,1152,10,8,644,13,9,0,2,2,213,0.02,0.76,0,0
59481,20,1276,10,10,644,13,9,0,1,12,2,1.0,0.0,0,0
59007,20,1276,10,10,644,13,9,0,1,6,1,1.0,0.0,0,0
56125,18,1152,10,8,644,13,9,0,1,1,4,1.0,0.0,0,0
56558,20,1276,10,10,644,13,9,0,1,1,3,1.0,0.0,0,0
55804,20,1276,10,10,644,13,9,0,1,2,1,1.0,0.0,0,0
57658,18,1152,10,8,644,14,9,0,178,178,255,0.7,0.01,0,0
55905,18,1152,10,8,644,14,9,0,250,250,255,0.98,0.01,0,0
59053,20,1276,10,10,644,59,9,0,2,1,255,0.02,0.01,0,1
58862,18,1152,10,8,644,13,9,0,1,44,4,1.0,0.0,0,0
56203,18,1152,10,8,644,13,9,0,1,47,1,1.0,0.0,0,0
56280,18,1152,10,8,644,13,9,0,1,16,2,1.0,0.0,0,0
58086,18,1152,10,8,644,13,9,0,1,1,1,1.0,0.0,0,0
56273,20,1276,10,10,644,13,9,0,1,23,1,1.0,0.0,0,0
56402,20,1276,10,10,644,14,9,0,239,239,255,1.0,0.0,0,0
58462,20,1276,10,10,644,13,9,0,1,18,1,1.0,0.0,0,0
57350,20,1276,10,10,644,13,9,0,1,1,5,0.6,0.6,0,0
57857,18,1152,10,8,644,13,9,0,1,1,1,1.0,0.0,0,0
56805,20,1276,10,10,644,13,9,0,1,33,2,1.0,0.0,0,0
59382,20,1276,10,10,644,13,9,0,1,24,3,1.0,0.0,0,0
56208,20,1276,10,10,644,13,9,0,1,14,1,1.0,0.0,0,0
55819,20,1276,10,10,644,13,9,0,1,36,1,1.0,0.0,0,0
56019,18,1152,10,8,644,13,9,0,1,20,1,1.0,0.0,0,0
57357,18,1152,10,8,644,13,9,0,1,34,2,1.0,0.0,0,0
56252,18,1152,10,8,644,13,9,0,1,4,2,1.0,0.0,0,0
55948,20,1276,10,10,644,14,9,0,134,134,255,0.53,0.01,0,0
58921,18,1152,10,8,644,13,9,0,1,44,4,1.0,0.0,0,0
59029,18,1152,10,8,644,59,9,0,6,1,255,0.02,0.01,0,1
57718,20,1276,10,10,644,59,9,0,3,2,255,0.02,0.01,0,1
58624,20,1276,10,10,644,13,9,0,1,8,2,1.0,0.0,0,0
57809,20,1276,10,10,644,13,9,0,1,8,2,1.0,0.0,0,0
56735,18,1152,10,8,644,13,9,0,1,12,2,1.0,0.0,0,0
56282,18,1152,10,8,644,13,9,0,1,1,19,1.0,0.0,0,1
55909,18,1152,10,8,644,13,9,0,2,1,255,0.02,0.01,0,1
57626,18,1152,10,8,644,13,9,0,1,6,1,1.0,0.0,0,0
59177,20,1276,10,10,644,13,9,0,1,1,1,1.0,0.0,0,0
56617,20,1276,10,10,644,13,9,0,1,11,2,1.0,0.0,0,0
55711,18,1152,10,8,644,13,9,0,1,22,2,1.0,0.0,0,0
56428,18,1152,10,8,644,13,9,0,1,1,31,1.0,0.0,0,1
56727,20,1276,10,10,644,13,9,0,1,3,2,1.0,0.0,0,0
57881,20,1276,10,10,644,13,9,0,1,22,1,1.0,0.0,0,0
56426,18,1152,10,8,644,14,9,0,127,127,255,1.0,0.0,0,0
57960,18,1152,10,8,644,13,9,0,9,1,255,0.02,0.01,0,1
57071,18,1152,10,8,644,13,9,0,1,1,44,0.98,0.05,0,1
56503,20,1276,10,10,644,13,9,0,1,2,2,1.0,0.0,0,0
58298,20,1276,10,10,644,14,9,0,248,248,255,1.0,0.0,0,0
57130,18,1152,10,8,644,59,9,0,21,7,255,0.03,0.01,0,1
56443,20,1276,10,10,644,13,9,0,1,23,4,1.0,0.0,0,0
58942,20,1276,10,10,644,13,9,0,1,47,1,1.0,0.0,0,0
56067,18,1152,10,8,644,13,9,0,1,24,1,1.0,0.0,0,0
56085,18,1152,10,8,644,13,9,0,1,52,1,1.0,0.0,0,0
57070,18,1152,10,8,644,13,9,0,1,6,2,1.0,0.0,0,0
58435,18,1152,10,8,644,13,9,0,1,36,1,1.0,0.0,0,0
57390,18,1152,10,8,644,13,9,0,1,50,2,1.0,0.0,0,0
57166,18,1152,10,8,644,13,9,0,1,1,82,1.0,0.0,0,1
56545,18,1152,10,8,644,13,9,0,1,29,1,1.0,0.0,0,0
56747,20,1276,10,10,644,13,9,0,1,11,1,1.0,0.0,0,0
57388,18,1152,10,8,644,13,9,0,1,11,1,1.0,0.0,0,0
56849,20,1276,10,10,644,13,9,0,1,1,2,1.0,0.0,0,0
57116,18,1152,10,8,644,13,9,0,1,40,1,1.0,0.0,0,0
59835,20,1276,10,10,644,40,9,2,403,403,255,1.0,0.0,4,1
59616,20,1276,10,10,644,40,9,2,348,348,255,1.0,0.0,4,1
58095,20,1276,10,10,644,11,9,2,303,302,255,0.88,0.01,123,1
57686,20,1276,10,10,644,11,9,2,280,280,255,0.96,0.01,74,1
56700,20,1276,10,10,644,40,9,2,308,308,255,1.0,0.0,4,1
58266,18,1152,10,8,644,11,9,2,290,290,255,0.98,0.01,78,1
59306,20,1276,10,10,644,40,9,2,284,284,255,1.0,0.0,4,1
56416,20,1276,10,10,644,11,9,2,300,300,255,0.98,0.01,131,1
59589,20,1276,10,10,644,22,9,1,2,2,255,1.0,0.0,9067,1
59709,20,1276,10,10,644,22,9,1,15,15,145,1.0,0.0,11327,1
